heure;vitesse;debit;occupation
07:36;75.31;227.31;0.08290
07:42;75.51;236.69;0.08752
07:48;73.76;233.66;0.09400
07:54;71.22;237.79;0.08919
08:00;69.85;246.71;0.09755
08:06;65.51;235.00;0.09907
08:12;67.01;234.07;0.09942
08:18;67.97;232.62;0.09366
08:24;72.95;227.07;0.09105
08:30;78.60;230.65;0.07916
08:36;77.26;229.44;0.08132
08:42;79.04;231.23;0.07661
08:48;80.54;207.61;0.07668
08:54;84.81;199.97;0.06670
09:00;85.46;210.03;0.06611
09:06;84.15;195.26;0.06726
09:12;87.99;202.73;0.05986
09:18;89.30;214.91;0.05839
09:24;88.19;210.30;0.06084
09:30;84.86;208.45;0.06055
09:36;90.62;210.94;0.05655
09:42;90.34;212.45;0.06144
09:48;90.88;216.23;0.05864
09:54;90.73;213.57;0.05794
10:00;91.01;211.19;0.05609
10:06;92.85;208.07;0.05272
10:12;92.09;211.97;0.05540
10:18;91.98;222.10;0.05667
10:24;91.56;226.79;0.05844
10:30;91.81;225.14;0.05757
10:36;91.93;219.17;0.05573
10:42;92.07;215.00;0.05709
10:48;92.23;220.60;0.05673
10:54;92.30;212.58;0.05458
11:00;91.80;221.58;0.05692
11:06;88.89;210.97;0.05316
11:12;92.14;220.32;0.05627
11:18;92.25;227.55;0.05679
11:24;91.84;233.10;0.05906
11:30;91.82;223.56;0.05786
11:36;91.99;228.41;0.05766
11:42;92.37;227.00;0.05773
11:48;93.02;233.12;0.05799
11:54;92.82;224.71;0.05681
12:00;93.31;232.38;0.05645
12:06;93.00;253.76;0.06133
12:12;93.53;246.15;0.05935
12:18;93.62;234.47;0.05636
12:24;93.88;209.53;0.05061
12:30;94.43;202.82;0.04893
12:36;95.05;196.53;0.04651
12:42;94.80;190.44;0.04565
12:48;94.82;186.21;0.04517
12:54;94.65;181.12;0.04343
13:00;94.57;186.82;0.04464
13:06;93.97;206.65;0.04948
13:12;93.66;214.26;0.05193
13:18;93.77;209.62;0.05010
13:24;93.78;216.56;0.05206
13:30;93.32;221.44;0.05347
13:36;93.17;228.21;0.05552
13:42;92.81;240.26;0.05779
13:48;93.21;229.53;0.05569
13:54;93.42;223.76;0.05364
14:00;92.25;222.29;0.05468
14:06;92.55;246.76;0.05878
14:12;91.36;260.32;0.06373
14:18;91.45;239.88;0.05870
14:24;91.48;235.38;0.05806
14:30;91.56;232.47;0.05682
14:36;91.53;239.12;0.05927
14:42;91.12;241.56;0.06042
14:48;91.35;233.76;0.05841
14:54;90.75;235.74;0.05931
15:00;91.04;234.71;0.05925
15:06;90.53;251.85;0.06264
15:12;89.74;257.62;0.06600
15:18;89.57;258.82;0.06527
15:24;90.01;253.68;0.06538
15:30;89.84;258.21;0.06438
15:36;89.26;269.56;0.06820
15:42;88.75;268.85;0.06818
15:48;89.68;259.85;0.06430
15:54;89.54;270.52;0.06657
16:00;89.38;258.06;0.06606
16:06;87.13;286.65;0.07560
16:12;86.86;302.74;0.07820
16:18;87.17;314.84;0.07835
16:24;87.68;281.82;0.07284
16:30;88.11;282.53;0.07010
16:36;86.42;316.56;0.08027
16:42;85.29;303.50;0.07754
16:48;86.62;290.18;0.07430
16:54;86.18;305.24;0.07596
17:00;87.61;302.48;0.07344
17:06;84.52;347.85;0.08648
17:12;83.06;342.85;0.08711
17:18;82.21;319.41;0.08292
17:24;83.23;312.06;0.07978
17:30;82.63;304.19;0.07844
17:36;76.37;301.66;0.09379
17:42;74.16;292.97;0.09429
17:48;78.66;280.41;0.08279
17:54;76.65;260.81;0.08227
18:00;80.67;291.06;0.08017
18:06;79.37;295.44;0.08173
18:12;80.26;303.31;0.08121
18:18;79.89;299.81;0.08026
18:24;80.66;283.58;0.07889
18:30;80.12;269.58;0.07674
18:36;80.87;274.71;0.07746
18:42;82.41;248.90;0.06973
18:48;83.69;235.19;0.06634
18:54;85.25;228.39;0.06492
19:00;84.58;219.90;0.06588
19:06;85.49;234.13;0.06556
19:12;87.54;227.30;0.05875
19:18;88.87;219.23;0.05541
19:24;90.83;206.33;0.05129
19:30;91.27;196.03;0.04925
19:36;91.74;189.30;0.04911
19:42;92.22;180.33;0.04747
19:48;93.73;168.80;0.04028
19:54;94.58;153.80;0.03574
20:00;95.64;146.23;0.03165
20:06;96.49;148.10;0.03165
20:12;97.29;138.60;0.02929
20:18;98.13;125.63;0.02665
20:24;98.46;112.27;0.02396
20:30;98.65;100.50;0.02149
20:36;98.44;94.77;0.01991
20:42;98.08;88.70;0.01898
20:48;98.40;81.77;0.01803
20:54;98.55;83.38;0.01829
21:00;98.38;72.45;0.01605
21:06;96.04;65.43;0.01492
21:12;99.06;70.28;0.01553
21:18;96.41;64.07;0.01484
21:24;97.38;60.37;0.01352
21:30;99.71;57.60;0.01300
21:36;98.17;52.55;0.01210
21:42;98.59;51.65;0.01301
21:48;96.96;48.10;0.01307
21:54;95.92;45.31;0.01161
22:00;99.41;50.73;0.01223
22:06;99.26;75.33;0.01609
22:12;97.94;65.93;0.01457
22:18;99.15;46.83;0.01109
22:24;99.09;44.28;0.01081
22:30;98.40;41.83;0.01089
22:36;95.60;39.34;0.01049
22:42;98.99;40.32;0.01051
22:48;97.80;36.31;0.01004
22:54;95.89;34.41;0.00926
23:00;97.42;35.75;0.00969
23:06;99.78;36.75;0.00965
23:12;99.74;36.21;0.00958
23:18;97.04;32.48;0.00997
23:24;100.07;31.04;0.00905
23:30;94.58;27.97;0.00856
23:36;99.73;29.63;0.00848
23:42;97.04;26.14;0.00876
23:48;100.00;25.41;0.00753
23:54;100.45;24.96;0.00783
