heure;vitesse;debit;occupation
18:42;61.85;440.57;0.11428
18:48;62.48;408.50;0.10460
18:54;70.32;403.57;0.08816
19:00;76.25;378.14;0.07375
19:06;79.66;376.21;0.06926
19:12;78.82;383.43;0.06937
19:18;80.87;369.43;0.06522
19:24;82.15;346.14;0.05952
19:30;81.29;357.14;0.06302
19:36;82.57;350.50;0.06034
19:42;83.33;329.50;0.05601
19:48;84.03;320.14;0.05442
19:54;84.46;296.21;0.04968
20:00;85.82;288.79;0.04737
20:06;85.63;287.57;0.04737
20:12;86.57;278.86;0.04538
20:18;88.32;240.57;0.03809
20:24;88.30;223.00;0.03549
20:30;89.50;193.14;0.03065
20:36;89.54;176.00;0.02843
20:42;90.42;167.38;0.02636
20:48;89.67;155.92;0.02479
20:54;89.93;140.23;0.02246
21:00;90.73;130.57;0.02227
21:06;89.88;125.71;0.02005
21:12;90.62;122.43;0.01926
21:18;91.27;110.71;0.01764
21:24;90.17;117.92;0.01882
21:30;90.97;127.92;0.02006
21:36;90.60;97.00;0.01692
21:42;88.34;100.93;0.01978
21:48;82.41;101.60;0.01735
21:54;88.51;107.00;0.01855
22:00;87.10;95.83;0.01749
22:06;81.80;90.75;0.01547
22:12;88.52;117.67;0.01891
22:18;88.45;72.82;0.01380
22:24;77.34;71.90;0.01485
22:30;65.16;63.82;0.01345
22:36;78.33;97.57;0.01580
22:42;83.95;78.62;0.01456
22:48;86.55;95.14;0.01960
22:54;97.08;84.00;0.01389
23:00;91.99;98.67;0.01562
23:06;78.88;80.50;0.01339
23:12;86.98;77.29;0.01297
23:18;91.22;100.83;0.01623
23:24;90.21;87.17;0.01561
23:30;90.28;71.14;0.01211
23:36;87.77;65.86;0.01213
23:42;91.89;86.00;0.01428
23:48;91.55;71.50;0.01229
23:54;86.35;57.29;0.01103
