poste,heure,vitesse,debit,occupation
M3r,04:42,83.19,42.38,0.01180
M3r,04:48,83.30,41.75,0.01104
M3r,04:54,73.85,31.89,0.01074
M3r,05:00,82.11,42.78,0.01380
M3r,05:06,83.88,49.60,0.01476
M3r,05:12,82.43,59.80,0.01571
M3r,05:18,83.12,70.40,0.01620
M3r,05:24,83.03,71.30,0.01670
M3r,05:30,82.64,82.00,0.01999
M3r,05:36,82.46,116.60,0.02255
M3r,05:42,82.89,112.30,0.02224
M3r,05:48,82.86,113.10,0.02237
M3r,05:54,82.97,102.10,0.02160
M3r,06:00,83.00,126.50,0.02454
M3r,06:06,82.20,159.40,0.03085
M3r,06:12,82.19,189.30,0.03649
M3r,06:18,81.90,227.50,0.04273
M3r,06:24,82.03,272.60,0.04872
M3r,06:30,81.31,315.60,0.05698
M3r,06:36,80.47,396.70,0.07291
M3r,06:42,79.24,441.60,0.08344
M3r,06:48,77.49,492.90,0.09281
M3r,06:54,69.44,490.40,0.11353
M3r,07:00,63.64,484.70,0.12415
M3r,07:06,53.84,408.73,0.14829
M3r,07:12,43.74,355.33,0.16212
M3r,07:18,32.19,282.83,0.15795
M3r,07:24,38.52,285.83,0.16244
M3r,07:30,30.62,279.36,0.20030
M3r,07:36,33.23,278.00,0.17139
M3r,07:42,29.80,261.40,0.17055
M3r,07:48,30.83,298.07,0.18708
M3r,07:54,31.14,279.14,0.17832
M3r,08:00,31.07,281.93,0.19007
M3r,08:06,30.74,259.79,0.18565
M3r,08:12,35.70,269.79,0.17772
M3r,08:18,31.56,265.79,0.18838
M3r,08:24,34.40,235.94,0.18693
M3r,08:30,36.44,275.25,0.15959
M3r,08:36,37.86,246.00,0.19319
M3r,08:42,37.26,273.19,0.18205
M3r,08:48,37.22,264.33,0.16896
M3r,08:54,38.84,272.56,0.20372
M3r,09:00,41.05,284.94,0.16146
M3r,09:06,51.98,263.06,0.14116
M3r,09:12,57.61,273.68,0.10205
M3r,09:18,57.99,302.22,0.13468
M3r,09:24,62.59,289.21,0.10096
M3r,09:30,63.31,280.53,0.10015
M3r,09:36,67.87,308.94,0.09606
M3r,09:42,71.67,295.00,0.08417
M3r,09:48,71.49,281.76,0.08809
M3r,09:54,71.96,278.38,0.07519
M3r,10:00,71.00,261.94,0.08230
M3r,10:06,71.14,259.59,0.07912
M3r,10:12,71.81,264.29,0.07024
M3r,10:18,73.98,254.38,0.06928
M3r,10:24,74.47,284.07,0.07222
M3r,10:30,77.57,285.00,0.06818
M3r,10:36,77.63,278.80,0.06647
M3r,10:42,73.59,252.25,0.07170
M3r,10:48,73.43,265.50,0.07692
M3r,10:54,74.08,253.59,0.08134
M3r,11:00,76.19,277.12,0.06764
M3r,11:06,77.70,261.88,0.06199
M3r,11:12,78.01,271.59,0.06724
M3r,11:18,80.57,278.12,0.05446
M3r,11:24,82.05,289.53,0.05553
M3r,11:30,81.90,278.11,0.05582
M3r,11:36,81.56,282.33,0.05418
M3r,11:42,81.89,279.06,0.05522
M3r,11:48,82.03,285.78,0.05398
M3r,11:54,82.27,272.53,0.05402
M3r,12:00,82.48,280.26,0.05207
M3r,12:06,81.96,298.11,0.05575
M3r,12:12,82.04,298.21,0.05556
M3r,12:18,81.88,292.58,0.05485
M3r,12:24,82.32,262.95,0.04871
M3r,12:30,82.25,259.26,0.04861
M3r,12:36,82.34,250.32,0.04749
M3r,12:42,82.82,236.05,0.04320
M3r,12:48,82.54,233.63,0.04380
M3r,12:54,82.67,230.89,0.04421
M3r,13:00,82.71,232.26,0.04324
M3r,13:06,82.46,242.47,0.04490
M3r,13:12,82.11,262.95,0.04880
M3r,13:18,81.87,263.42,0.04949
M3r,13:24,82.28,263.50,0.04861
M3r,13:30,81.96,285.61,0.05268
M3r,13:36,81.95,285.17,0.05298
M3r,13:42,82.13,277.42,0.05575
M3r,13:48,81.98,287.21,0.05318
M3r,13:54,82.24,269.37,0.05063
M3r,14:00,82.23,261.32,0.04824
M3r,14:06,81.87,275.05,0.05157
M3r,14:12,81.72,295.32,0.05454
M3r,14:18,81.67,283.37,0.05318
M3r,14:24,81.45,286.05,0.05395
M3r,14:30,81.74,272.05,0.05086
M3r,14:36,81.88,272.79,0.05141
M3r,14:42,81.75,274.53,0.05147
M3r,14:48,81.74,276.79,0.05245
M3r,14:54,82.02,266.79,0.05088
M3r,15:00,81.71,275.42,0.05212
M3r,15:06,81.55,282.68,0.05408
M3r,15:12,81.11,294.21,0.05623
M3r,15:18,81.63,294.11,0.05558
M3r,15:24,81.38,288.47,0.05707
M3r,15:30,81.10,304.32,0.05874
M3r,15:36,81.14,314.00,0.05941
M3r,15:42,81.42,300.63,0.05884
M3r,15:48,81.24,305.89,0.05705
M3r,15:54,80.99,305.21,0.05726
M3r,16:00,80.93,292.63,0.05701
M3r,16:06,80.84,313.89,0.05942
M3r,16:12,80.39,344.11,0.06347
M3r,16:18,80.56,337.18,0.06255
M3r,16:24,80.16,333.21,0.06492
M3r,16:30,80.55,328.11,0.06049
M3r,16:36,80.43,336.47,0.06203
M3r,16:42,79.82,335.47,0.06177
M3r,16:48,77.09,337.89,0.07327
M3r,16:54,76.68,341.42,0.06881
M3r,17:00,75.24,332.53,0.07098
M3r,17:06,71.09,333.53,0.08467
M3r,17:12,69.85,367.68,0.09832
M3r,17:18,67.54,369.21,0.09387
M3r,17:24,66.62,354.26,0.09803
M3r,17:30,66.46,343.26,0.09868
M3r,17:36,67.07,346.32,0.09260
M3r,17:42,63.32,326.37,0.10219
M3r,17:48,62.44,335.39,0.11092
M3r,17:54,65.90,342.61,0.10270
M3r,18:00,61.90,323.44,0.09956
M3r,18:06,65.32,326.22,0.09428
M3r,18:12,61.92,329.61,0.09598
M3r,18:18,65.56,342.35,0.09897
M3r,18:24,65.46,335.24,0.08960
M3r,18:30,62.66,308.71,0.09317
M3r,18:36,65.84,305.24,0.08873
M3r,18:42,70.01,318.47,0.08018
M3r,18:48,71.24,277.71,0.07263
M3r,18:54,73.15,272.12,0.07330
M3r,19:00,75.21,280.56,0.06418
M3r,19:06,75.38,268.56,0.06304
M3r,19:12,76.35,290.69,0.06008
M3r,19:18,76.14,281.56,0.06258
M3r,19:24,77.44,250.00,0.05378
M3r,19:30,76.36,266.62,0.05987
M3r,19:36,77.01,250.06,0.05244
M3r,19:42,78.36,254.25,0.04917
M3r,19:48,77.15,230.75,0.05277
M3r,19:54,80.54,216.75,0.03786
M3r,20:00,81.89,195.00,0.03357
M3r,20:06,81.89,193.88,0.03348
M3r,20:12,81.52,193.25,0.03309
M3r,20:18,81.85,168.50,0.02887
M3r,20:24,82.02,154.88,0.02703
M3r,20:30,81.83,135.69,0.02369
M3r,20:36,82.30,133.06,0.02320
M3r,20:42,81.99,121.38,0.02163
M3r,20:48,82.16,113.75,0.02043
M3r,20:54,82.37,108.75,0.01957
M3r,21:00,81.97,94.88,0.01759
M3r,21:06,82.06,84.50,0.01622
M3r,21:12,78.75,79.69,0.01616
M3r,21:18,82.34,88.50,0.01633
M3r,21:24,82.38,86.71,0.01686
M3r,21:30,82.14,72.00,0.01517
M3r,21:36,74.55,63.62,0.01236
M3r,21:42,79.95,73.06,0.01806
M3r,21:48,80.48,67.38,0.01393
M3r,21:54,81.29,63.40,0.01362
M3r,22:00,80.85,55.27,0.01210
M3r,22:06,79.94,74.08,0.01541
M3r,22:12,77.95,78.75,0.01609
M3r,22:18,78.67,53.85,0.01153
M3r,22:24,78.05,46.38,0.01067
M3r,22:30,81.75,55.25,0.01116
M3r,22:36,82.11,57.80,0.01164
M3r,22:42,79.99,55.27,0.01374
M3r,22:48,74.43,51.80,0.01119
M3r,22:54,81.80,55.89,0.01298
M3r,23:00,81.91,58.67,0.01344
M3r,23:06,77.63,44.55,0.01225
M3r,23:12,73.99,49.90,0.01011
M3r,23:18,75.71,46.20,0.05043
M3r,23:24,74.28,47.10,0.01046
M3r,23:30,75.62,42.10,0.01325
M3r,23:36,74.81,40.00,0.00853
M3r,23:42,74.80,36.80,0.01196
M3r,23:48,66.71,31.18,0.00808
M3r,23:54,73.82,26.50,0.00915
M3z,00:00,97.05,30.97,0.00671
M3z,00:06,96.86,28.87,0.00651
M3z,00:12,96.29,28.77,0.00639
M3z,00:18,97.55,26.29,0.00612
M3z,00:24,98.90,23.42,0.00549
M3z,00:30,97.95,24.23,0.00572
M3z,00:36,97.43,22.44,0.00521
M3z,00:42,95.00,19.73,0.00518
M3z,00:48,96.58,19.66,0.00567
M3z,00:54,98.44,18.55,0.00467
M3z,01:00,95.53,18.35,0.00478
M3z,01:06,94.57,17.47,0.00511
M3z,01:12,97.63,14.73,0.00440
M3z,01:18,97.03,14.71,0.00423
M3z,01:24,97.87,16.22,0.00491
M3z,01:30,98.36,16.00,0.00452
M3z,01:36,99.31,13.89,0.00461
M3z,01:42,93.31,13.57,0.00430
M3z,01:48,96.82,13.63,0.00410
M3z,01:54,97.27,13.22,0.00496
M3z,02:00,96.03,12.37,0.00452
M3z,02:06,97.30,12.69,0.00472
M3z,02:12,98.89,13.26,0.00477
M3z,02:18,99.57,12.85,0.00481
M3z,02:24,97.96,14.61,0.00504
M3z,02:30,95.33,14.89,0.00528
M3z,02:36,95.90,14.64,0.00587
M3z,02:42,96.27,14.93,0.00560
M3z,02:48,96.01,14.14,0.00465
M3z,02:54,99.14,17.86,0.00557
M3z,03:00,97.02,18.37,0.00561
M3z,03:06,93.25,14.96,0.00478
M3z,03:12,95.55,12.48,0.00427
M3z,03:18,94.46,12.82,0.00466
M3z,03:24,97.51,13.11,0.00466
M3z,03:30,96.42,14.26,0.00496
M3z,03:36,98.26,15.85,0.00536
M3z,03:42,101.78,18.00,0.00556
M3z,03:48,100.84,20.50,0.00591
M3z,03:54,100.32,22.15,0.00581
M3z,04:00,95.18,16.81,0.00488
M3z,04:06,97.37,18.92,0.00585
M3z,04:12,96.54,22.69,0.00704
M3z,04:18,95.86,27.54,0.00763
M3z,04:24,94.76,28.27,0.00802
M3z,04:30,96.55,34.88,0.00938
M3z,04:36,99.42,40.38,0.00944
M3z,04:42,97.62,49.11,0.01090
M3z,04:48,100.22,46.41,0.00958
M3z,04:54,99.56,43.22,0.00917
M3z,05:00,99.53,45.04,0.01070
M3z,05:06,98.24,51.61,0.01068
M3z,05:12,97.83,59.50,0.01210
M3z,05:18,98.59,70.71,0.01304
M3z,05:24,95.24,77.25,0.01368
M3z,05:30,97.92,96.39,0.01562
M3z,05:36,98.21,112.75,0.01763
M3z,05:42,99.03,122.64,0.01897
M3z,05:48,98.71,128.50,0.01991
M3z,05:54,99.28,122.32,0.01870
M3z,06:00,97.83,143.61,0.02200
M3z,06:06,96.31,175.63,0.02667
M3z,06:12,95.38,224.30,0.03354
M3z,06:18,94.81,257.36,0.03847
M3z,06:24,93.86,284.68,0.04176
M3z,06:30,91.63,347.50,0.05203
M3z,06:36,84.87,419.61,0.06465
M3z,06:42,83.87,481.64,0.07704
M3z,06:48,78.25,504.50,0.08729
M3z,06:54,69.39,507.71,0.09990
M3z,07:00,65.85,479.29,0.10006
M3z,07:06,63.96,450.10,0.09980
M3z,07:12,63.24,444.21,0.10423
M3z,07:18,58.85,433.24,0.10985
M3z,07:24,54.58,360.50,0.11193
M3z,07:30,54.30,369.10,0.11479
M3z,07:36,53.01,353.34,0.11396
M3z,07:42,53.48,363.94,0.10926
M3z,07:48,55.07,370.34,0.10677
M3z,07:54,52.11,367.91,0.11472
M3z,08:00,54.05,361.16,0.10919
M3z,08:06,54.18,390.23,0.11582
M3z,08:12,54.02,369.06,0.11131
M3z,08:18,52.76,357.13,0.11292
M3z,08:24,54.14,370.00,0.11904
M3z,08:30,56.28,359.64,0.10725
M3z,08:36,54.83,354.06,0.11832
M3z,08:42,59.16,386.94,0.11108
M3z,08:48,58.10,359.03,0.11300
M3z,08:54,61.24,351.31,0.09918
M3z,09:00,63.26,344.09,0.09934
M3z,09:06,61.62,337.50,0.09773
M3z,09:12,65.76,322.89,0.09018
M3z,09:18,68.90,345.97,0.09406
M3z,09:24,74.99,346.20,0.08326
M3z,09:30,75.55,349.17,0.07439
M3z,09:36,78.98,355.09,0.07474
M3z,09:42,81.25,346.58,0.07030
M3z,09:48,80.36,339.09,0.07196
M3z,09:54,84.43,336.44,0.06469
M3z,10:00,85.43,324.44,0.06425
M3z,10:06,87.14,329.29,0.05695
M3z,10:12,86.86,322.35,0.05652
M3z,10:18,86.35,334.10,0.06080
M3z,10:24,86.65,341.65,0.05957
M3z,10:30,86.93,345.58,0.06197
M3z,10:36,87.68,332.45,0.05661
M3z,10:42,89.86,312.91,0.05321
M3z,10:48,89.98,333.00,0.05518
M3z,10:54,89.66,319.72,0.05284
M3z,11:00,89.88,329.59,0.05423
M3z,11:06,86.59,312.12,0.05150
